text,target
	秋招之前觉得自己自带主角光环，秋招之后发现...举步维艰?,求助贴
我的秋招终于可以收尾了	秋招终于可以收尾了，有亿点点开心！我算了一下，投递简历投了82，收到笔试邀请的50+，收到面试邀请的30+，至今收到的offer 5家，跟大佬们比起来真的好菜。 秋招一开始投递的时候是多个行业、大小厂一起投的，互联网、银行/ 金融科技、新能源、研究所等，本来想先拿不太想去的练练，结果一些大厂比小厂先开面试，面试经验又不够，直接寄了好多。。后面总结了经验，缩窄了目标企业和岗位，面试才顺利一些，最后收到的 offer中纠结了...,经验贴
秋招总结	长达几个月的秋招之旅结束了，做个总结吧。今年的就业寒气很重，加上自己又是双非硕以及就业方向还是非常卷的java后端，更是难上加难，在这过程中最深刻的感觉就是今年学历真的很重要。秋招前野心勃勃，以为会很顺利，结果发现很多时候即使你准备的很充分很充分也无济于事，中途及时调整了心态，免去了无用的焦虑和沮丧。 秋招总共投递了100多家，有面试机会的大概30家左右，期间拿到了游卡、政采云、酷家乐、同花顺、科大讯飞、...,经验贴
秋招记录	这是一篇很长的秋招集合。双非渣硕，今天收到最后一个公司的感谢信，突然有点绷不住了。9月份以来投了得有200+简历，也有陆续帮身边的人介绍公司，他们都上了，我没上，也许是我太菜了，可是这么久以来，拒了唯一一个offer以后，今天看到最后一个公司的感谢信忍不住哭了。也许是我真的很烂很菜吧，也总会在心里期望着有一个其他的offer，也在迷茫读研到底给了什么，除了大三岁出来赶上就业寒冬，好像什么也没有。毕业论文和工作...,经验贴
双非一本Java秋招总结	从七月份开始秋招，投递了500多家官网，200多家各个平台海投，最终也不过面了30-40家，拿了5个offer，最终拿到的offer是在武汉的一家saas公司，薪资不多，但是据说加班少，虽然不如人意，觉得对不起自己刷过的算法，但在这个大环境下，找到工作已经是不容易的事了。 感谢这四个月以来许许多多小伙伴的陪伴，没有你们我或许在中途就会崩溃了，又或者签了一个更不满意的offer，早早的收场了，后续打算回馈牛客，把自己的一些面经都发...,经验贴
一名普通双非本的秋招	#秋招旅程#,求助贴
机械制造秋招总结-简历篇	晃眼已经十一月底了，秋招也近乎结束，作为机械工程专业且没有转码的楼主，在这次秋招的过程中主要投递的岗位都是结构（机械）工程师。三个多月的秋招路上磕磕碰碰，踩了很多坑，也慢慢锻炼出很多技巧。在这里楼主想结合个人的经历来说一下关于简历的事情。 楼主第一份秋招简历投递是在七八月份的提前批，那会简历用的是三四月份投实习时的简历，简历总体质量比较差。一方面当初简历中的头像比较随意，不是证件照（后来想想这样不...,求助贴
机械制造秋招总结-公司选择篇	秋招到今天也差不多结束了，楼主本硕都是机械专业，本双非硕9，无实习经历，几乎无项目经历，投递岗位基本都是结构工程师。 考虑到今年秋招的寒气之重，以及楼主的个人经历不太好，所以楼主在今年秋招的总策略是广撒网、海投、有面就面、拿到offer再说。 因此楼主前前后后投递了六十来家公司，大中小厂都有进行投递，且主要都是私企（这方面主要是因为楼主个人不是特别喜欢国企内的工作氛围）。在选择公司的时候，楼主主要考虑的有...,经验贴
还在纠结offer？或许你还有更好的选择！	还没拿offer的同学不用灰心，11月12月还有很多公司补招，而且还有春招，机会也不少。 越往后竞争反而不会像秋招高峰期那么激烈。有一份文档版的投递汇总表格，以上提到的公司里面都有，还有TCL、航天九院等优质企业， 绝对是你在网络上看到的最全的一份机械公司投递汇总表，大家可以发给自己的同学、朋友，一起上岸！！汇总表格： https://www.nowcoder.com/link/sqzc_wd_jxzc欢迎补充观点，友好讨论，祝大家一切顺利，飞黄腾达～...,求助贴
"一个菜鸡双非硕的秋招之路	从7月初到11月底，秋招终于结束了，一个菜鸡双非硕的秋招之路。先说下我秋招的情况吧投递：113家笔试：44家面试：22家 offer：5家（微盟、比亚迪、滴滴、华为(产品经理和客户经理，薪资和研发岗一样)，中信银行北京总行）池子：中兴 今年秋招的寒气，想必是吹到了每个人身上吧，我个人已经是筋疲力尽，天天刷题，背八股，看博客，人都麻了。特别是国庆回了趟家,来了之后就不想学习，每天只想摆。今年985大佬都开始海投了，我们这种...",求助贴
海通债承实习要不要继续！	友友们，女+双非本+985硕研一，之前有过一段股承实习，现在在ht债承实习。  考虑到既然就业很难进投行，还有必要刷这段ht投行的实习嘛[牛泪][牛泪]就业导向的话，还有啥方面的实习比较友好呢[谢谢],求助贴
菜鸡秋招总结	有自知之明所以秋招全部投的测试&测开岗。累积投递80+大厂基本都挂了。笔试大概做了40+。面试了30+  最后6家公司走完面试流程。顺利收获了蔚来，荣耀，海雀，鹰角，天翼云的offer。也算是给自己的秋招画上了句号。 总体来说测试&测开岗位的面试难度比后端等岗位还是要容易不少。大部分公司的面试讨论也都差不多。八股文背熟了，LeetCode可以秒mid难度基本就差不多了。然后就是一些测试用例，测试场景题目。 碎碎念：没想到华子连...,经验贴
普通二本Java码农秋招	普通二本Java码农秋招 11月29日，伴随着最后一通电话，秋招在一些遗憾也知足中，算是落下帷幕。说来也神奇，在2021年11月29号，我收到第一份实习offer，在2022年11月29号，我收到最后一份秋招offer，可能冥冥之中天注定吧哈哈哈。虽然在第二段实习生活中也遇到了很多很好的人和事，但发现一些笔试和工作时间冲突，无奈在九月底离职。 ——————分割线—————————投递情况：100+笔试情况：25+，招商工商等银行的笔试都没...,招聘信息
秋招总结及经验分享（测开方向）	度小满（补录的测开小sp，t3，流程很快）阿里（补录的优酷测开sp，p5，基本一天一流程，一周内从一面到谈薪） 百度（12.9刚意向，十一之前三连面的，和京东一样等了俩月才等来，测开白菜）走完所有流程没被意向（沉进池子）： 蔚来提前批，oppo提前批，奇安信(12.7感谢信了)，海康威视，momenta，去哪儿，美团（二志愿），华为面试挂： 仲阳天王星，完美世界，京东管培生，滴滴，小米，美团（一志愿），阿里，中电十所，禾赛，快手...,经验贴
相比于秋招的排位赛，春招更像是一场复活赛	楼主是二本本科机械菜鸡一枚，秋招投递了500余份简历，面试100余家企业，收到了约10份offer，本次秋招的重点是机械设计工程师，下面的介绍也会围绕此展开。 ==========春招态势感知========由于很多小伙伴可能并未经历秋招，所我们先来分析一下，春招，我们到底会和谁竞争？我大概分了4类：1.秋招飘过的同学 2.秋招找的工作不太满意想要再看看的同学3.考研落榜不打算二战的同学4.公务员考试落榜不打算二战的同学同时，我们分析一下...,求助贴
看了我这份求职避坑指南，你也能怒拿18个offer	并且，很多公司都会在面试后期又进行补录，或者以前没什么招人计划的国企突然开始招人，我身边就有不少补录进大厂的案例，比如去年大家都以为滴滴不招人了，但是其实秋招末期开始了小规模招聘。  *  弄清楚自己想要什么。当我们在选择offer的时候，容易陷入焦虑与纠结，甚至签约之后，也经常焦虑，担心自己被裁，担心学不到东西等。其实这就是因为你没弄清楚你最在乎的是什么，先说一个结论，没有十全十美的公司。再好的公司也有...,经验贴
双非本秋招总结	听面试官说是补录，前面有人拒了没去），于是就参加了面试：11.22一面、11.25二面、11.28hr面直接oc（不得不说补录的效率太快了），薪资开的白菜（同花顺也是白菜，携程要比同花顺高3k，并且岗位是后端，平台也更大，那我自然要去了）。目前情况就是这样，打算跟顺子毁约去携程了，秋招流程全都走完，到这里也算尘埃落定了......11.21收到携程面试邀请（9.10投简历，中间因为笔试冲突延后了一次时间9.28笔试的），隔了快俩月被捞起来了（,经验贴
小公司cv实习要不要去	本人研究生课题深度学习，正在转C++，找实习的时候同时投了C++和cv，只有一个小公司的图像算法实习生通过了，面试官说也会用C++写一些处理，部署。但是我明年秋招是打算投C++后端的。目前纠结要不要去实习，去的话怕浪费了时间还不如自学几个月C++[牛泪] 这种实习对明年找C++工作有没有用呢[笑cry],求助贴
【设计人活动专场】分享你的秋招总结，参与必有奖！	回顾秋招的几个月，大家经历了各种笔试、面试，相信都感慨颇多...来对自己的秋招历程进行一个总结呀，跟其他小伙伴抱团交流，也给其他同学提供一些经验~ 祝愿所有同路人都有满意的结果我们都有光明的未来写完可立即添加活动小助手，领取奖励~（对活动有任何疑问也可以添加小助手询问哦~）一、活动时间⏰ 活动时间：12月13日-12月29日二、活动对象面向对象：所有求职设计方向岗位的同学岗位： 设计、交互设计、UI设计师、用户体验...,经验贴
寒冬拒绝无效秋招！设计岗想提升拿offer概率需准备...	其实从开始找实习就已经是在为秋招做准备了，整个过程就像升级打怪一样。这里总结为3步，每一步走扎实才能迎来胜利，那么想要提升拿到offer的概率需要准备好什么？ 1.对口的实习经历 这算是一个敲门砖，交互岗没有对口实习经历很难通过筛选。所以这篇文章主要是写给有实习经验的同学，如果第一步没有走好那么后面只会更难。如果是明年秋招的同学一定要意识到实习的重要性。我曾工作过的两家大厂内部的筛选原则就是无实习经验不能进...,经验贴
签约后，秋招还要继续吗？	其实秋招签完，心情丝毫没有放松。一是，几个月来已经习惯了【投递-测评-AI-群面-一面-二面-终面】的节奏。 这玩意像高考一样，在这个过程中，你拼命的朝着终点奔赴。可当你真的走过那条线，内心剩下的只有空落落的迷茫和无措。 二是，毕竟大环境摆在这，谁也不知道公司下一步的动态。随着大厂、中长各种毁约的新闻接二连三的弹出来，手里没有几个保底的offer依然没有底气。 所以，签约之后，还是继续保持秋招的节奏，把offer当初...,求助贴
